bill_id,date,hour,outlet,item_name,quantity,price,payment_mode
B10685,06-01-2026,13,Noida Sec 18,Maggi,2,60,UPI
B12421,21-01-2026,12,Noida Sec 18,Kulhad Chai,1,50,UPI
B23944,29-04-2026,8,Connaught Place,Masala Chai,1,30,UPI
B23269,23-04-2026,17,Karol Bagh,Vada Pav,1,35,UPI
B31211,29-06-2026,14,Karol Bagh,Masala Chai,1,30,UPI
B12182,19-01-2026,8,Noida Sec 18,Filter Coffee,1,60,Cash
B15219,14-02-2026,13,Karol Bagh,Masala Chai,1,30,Cash
B18111,11-03-2026,16,Connaught Place,Kulhad Chai,1,50,Cash
B28502,06-06-2026,21,Connaught Place,Fresh Lime Soda,1,60,UPI
B10661,06-01-2026,14,Karol Bagh,Maggi,1,60,Card
B21132,05-04-2026,14,Connaught Place,Masala Chai,1,30,UPI
B24247,01-05-2026,8,Karol Bagh,Filter Coffee,1,60,Cash
B19605,23-03-2026,17,Karol Bagh,Poha,2,50,UPI
B18065,10-03-2026,8,Karol Bagh,Fresh Lime Soda,1,60,Cash
B22175,14-04-2026,12,Connaught Place,Elaichi Chai,2,40,Cash
B28920,09-06-2026,8,Noida Sec 18,Samosa,2,25,Cash
B26477,19-05-2026,16,Noida Sec 18,Filter Coffee,1,60,UPI
B20896,03-04-2026,9,Karol Bagh,Fresh Lime Soda,1,60,Cash
B10004,01-01-2026,8,Connaught Place,Masala Chai,1,30,UPI
B20118,27-03-2026,8,Noida Sec 18,Cold Coffee,1,90,Cash
B16637,26-02-2026,19,Karol Bagh,Cold Coffee,1,90,Cash
B11802,16-01-2026,18,Karol Bagh,Iced Tea,2,80,Cash
B13289,28-01-2026,8,Noida Sec 18,Maggi,2,60,Card
B22439,16-04-2026,17,Karol Bagh,Maggi,1,60,UPI
B17274,03-03-2026,16,Noida Sec 18,Kulhad Chai,1,50,UPI
B28356,05-06-2026,8,Connaught Place,Masala Chai,1,30,UPI
B19021,18-03-2026,8,Karol Bagh,Masala Chai,1,30,UPI
B24769,05-05-2026,12,Noida Sec 18,Masala Chai,1,30,UPI
B18958,18-03-2026,20,Connaught Place,Masala Chai,1,30,Cash
B22679,18-04-2026,21,Karol Bagh,Adrak Chai,1,35,Cash
B15358,15-02-2026,16,Karol Bagh,Masala Chai,1,30,UPI
B25046,07-05-2026,9,Noida Sec 18,Adrak Chai,2,35,Cash
B16749,27-02-2026,9,Karol Bagh,Maggi,1,60,UPI
B22585,17-04-2026,10,Noida Sec 18,Masala Chai,1,30,UPI
B29095,11-06-2026,18,Connaught Place,fresh lime soda,1,60,Cash
B12554,23-01-2026,15,Connaught Place,Masala Chai,1,30,Card
B22685,18-04-2026,19,Karol Bagh,Masala Chai,2,30,UPI
B16924,01-03-2026,18,Connaught Place, Adrak Chai,1,35,UPI
B30116,20-06-2026,17,Connaught Place,Iced Tea,1,80,UPI
B12484,22-01-2026,16,Karol Bagh,Cold Coffee,2,90,
B17741,08-03-2026,16,Connaught Place,Masala Chai,2,30,UPI
B25684,13-05-2026,15,Connaught Place,Adrak Chai,1,35,Card
B22494,16-04-2026,12,Noida Sec 18,Poha,1,50,UPI
B14269,06-02-2026,11,Connaught Place,Green Tea,1,40,UPI
B15814,19-02-2026,8,Karol Bagh,Adrak Chai,1,35,UPI
B24076,30-04-2026,8,Connaught Place,Cold Coffee,1,90,UPI
B15190,14-02-2026,21,Connaught Place,Filter Coffee,1,60,UPI
B21897,12-04-2026,18,Connaught Place,Masala Chai,1,30,UPI
B19125,19-03-2026,8,Connaught Place,Cold Coffee,1,90,Cash
B18084,10-03-2026,20,Noida Sec 18,Elaichi Chai,2,40,UPI
B27336,26-05-2026,9,Noida Sec 18,Maggi,2,60,Cash
B13564,31-01-2026,13,Connaught Place,Samosa,2,25,UPI
B26474,19-05-2026,8,Noida Sec 18,Maggi,1,60,Cash
B24788,05-05-2026,9,Noida Sec 18,Samosa,1,25,UPI
B30580,24-06-2026,11,Connaught Place,Maggi,1,60,UPI
B16582,26-02-2026,9,Connaught Place,Samosa,1,25,UPI
B22667,18-04-2026,22,Connaught Place,Vada Pav,1,35,UPI
B30294,21-06-2026,20,Karol Bagh,Kulhad Chai,1,50,UPI
B10886,08-01-2026,9,Noida Sec 18,Poha,1,50,Card
B16256,23-02-2026,8,Connaught Place,Vada Pav,2,35,Cash
B10338,04-01-2026,18,Connaught Place,Samosa,1,25,Card
B18807,16-03-2026,11,Noida Sec 18,Filter Coffee,1,60,UPI
B23397,24-04-2026,18,Karol Bagh,Adrak Chai,1,35,Cash
B22539,17-04-2026,12,Connaught Place,Maggi,1,60,UPI
B12086,19-01-2026,8,Connaught Place,Filter Coffee,1,60,UPI
B27216,25-05-2026,8,Noida Sec 18,Samosa,1,25,Cash
B21361,07-04-2026,11,Connaught Place,Elaichi Chai,1,40,Cash
B12433,22-01-2026,14,Connaught Place,Adrak Chai,1,35,Card
B22732,19-04-2026,18,Connaught Place,Adrak Chai,1,35,Cash
B15643,18-02-2026,8,Connaught Place,Iced Tea,1,80,Cash
B17513,06-03-2026,9,Connaught Place,Vada Pav,1,35,UPI
B28476,06-06-2026,15,Connaught Place,Kulhad Chai,1,50,Cash
B12552,23-01-2026,8,Connaught Place,Filter Coffee,1,60,Card
B22857,20-04-2026,17,Connaught Place,Aloo Patty,1,30,UPI
B26880,23-05-2026,13,Connaught Place,Cold Coffee,2,90,UPI
B30620,24-06-2026,19,Karol Bagh,Paneer Sandwich,1,80,UPI
B30941,27-06-2026,18,Connaught Place,Samosa,1,25,UPI
B27841,31-05-2026,19,Connaught Place,Filter Coffee,1,60,UPI
B29687,16-06-2026,14,Karol Bagh,Fresh Lime Soda,2,60,UPI
B17362,04-03-2026,8,Noida Sec 18,Filter Coffee,2,60,UPI
B24109,30-04-2026,9,Karol Bagh,Masala Chai,1,30,Cash
B29013,10-06-2026,8,Karol Bagh,Masala Chai,1,30,UPI
B17460,05-03-2026,10,Karol Bagh,Kulhad Chai,1,50,UPI
B24960,07-05-2026,11,Connaught Place,Samosa,1,25,UPI
B17380,04-03-2026,14,Noida Sec 18,Cold Coffee,1,90,UPI
B20885,03-04-2026,9,Connaught Place,POHA,1,50,Cash
B15641,18-02-2026,8,Connaught Place,Adrak Chai,1,35,UPI
B22725,18-04-2026,16,Noida Sec 18,Paneer Sandwich,1,80,UPI
B25934,15-05-2026,15,Connaught Place,Masala Chai,2,30,Cash
B28904,09-06-2026,16,Karol Bagh,Cold Coffee,2,90,Card
B27654,29-05-2026,9,Karol Bagh,Filter Coffee,1,60,UPI
B15543,17-02-2026,13,Connaught Place,Iced Tea,1,80,UPI
B28491,06-06-2026,22,Connaught Place,Adrak Chai,1,35,UPI
B27195,25-05-2026,11,Karol Bagh,Elaichi Chai,2,40,Card
B17131,02-03-2026,16,Noida Sec 18,Masala Chai,1,30,UPI
B26879,23-05-2026,22,Connaught Place,Masala Chai,2,30,Cash
B24243,01-05-2026,8,Karol Bagh,Kulhad Chai,1,50,UPI
B23010,21-04-2026,8,Connaught Place,Maggi,-1,60,UPI
B24699,05-05-2026,17,Connaught Place,Iced Tea,1,80,UPI
B10850,08-01-2026,8,Karol Bagh,Cold Coffee,2,90,UPI
B29527,15-06-2026,16,Connaught Place,Green Tea,2,40,UPI
B27661,29-05-2026,17,Noida Sec 18,Vada Pav,1,35,UPI
B10419,04-01-2026,22,Karol Bagh,Samosa,1,25,UPI
B31304,30-06-2026,19,Connaught Place,Fresh Lime Soda,1,60,UPI
B12782,24-01-2026,22,Karol Bagh,Poha,1,50,Cash
B26238,17-05-2026,22,Noida Sec 18,Fresh Lime Soda,2,60,UPI
B28916,09-06-2026,9,Noida Sec 18,Maggi,1,60,Cash
B19862,25-03-2026,8,Noida Sec 18,Masala Chai,1,30,Cash
B12168,19-01-2026,19,Noida Sec 18,Masala Chai,1,30,UPI
B19147,19-03-2026,10,Karol Bagh,masala chai,2,30,UPI
B27299,26-05-2026,17,Karol Bagh,Vada Pav,2,35,Cash
B22820,19-04-2026,17,Noida Sec 18,Masala Chai,1,30,Cash
B23172,22-04-2026,15,Karol Bagh,Cold Coffee,1,90,UPI
B10634,06-01-2026,15,Karol Bagh,Aloo Patty,1,30,UPI
B27378,27-05-2026,19,Connaught Place,Cold Coffee,1,90,Cash
B20098,27-03-2026,17,Karol Bagh,Masala Chai,2,30,UPI
B18834,16-03-2026,11,Noida Sec 18,Cold Coffee,2,90,UPI
B17451,05-03-2026,12,Karol Bagh,Filter Coffee,1,60,UPI
B20199,28-03-2026,22,Karol Bagh,Elaichi Chai,2,40,Cash
B30531,23-06-2026,8,Noida Sec 18,Adrak Chai,1,35,UPI
B18612,15-03-2026,22,Connaught Place,Samosa,2,25,Cash
B30899,27-06-2026,19,Connaught Place,Poha,1,50,UPI
B22429,16-04-2026,9,Karol Bagh,Samosa,1,25,UPI
B29409,14-06-2026,18,Connaught Place,Masala Chai,1,30,UPI
B26720,21-05-2026,13,Noida Sec 18,Iced Tea,1,80,UPI
B13179,27-01-2026,8,Noida Sec 18,Masala Chai,1,30,UPI
B29935,18-06-2026,12,Connaught Place,Elaichi Chai,1,40,UPI
B19829,25-03-2026,12,Karol Bagh,Samosa,2,25,Cash
B17100,02-03-2026,8,Karol Bagh,Samosa,1,25,UPI
B15748,19-02-2026,11,Connaught Place,Filter Coffee,1,60,UPI
B23143,22-04-2026,10,Connaught Place,Iced Tea,1,80,UPI
B19192,20-03-2026,12,Connaught Place,Masala Chai,2,30,UPI
B10943,09-01-2026,8,Connaught Place,Aloo Patty,2,30,UPI
B23117,22-04-2026,12,Connaught Place,Cold Coffee,2,90,UPI
B22355,15-04-2026,8,Noida Sec 18,Cold Coffee,1,90,UPI
B20183,28-03-2026,22,Connaught Place,Iced Tea,1,80,Cash
B31156,29-06-2026,8,Connaught Place,Iced Tea,1,80,UPI
B22552,17-04-2026,14,Karol Bagh,Adrak Chai,1,35,UPI
B17182,03-03-2026,19,Connaught Place,Elaichi Chai,1,40,Cash
B22745,19-04-2026,22,Connaught Place,Masala Chai,1,30,Card
B23316,23-04-2026,8,Noida Sec 18,Kulhad Chai,2,50,Cash
B16571,25-02-2026,9,Noida Sec 18,Masala Chai,1,30,Cash
B29036,10-06-2026,19,Karol Bagh,Aloo Patty,1,30,Cash
B21663,09-04-2026,13,Noida Sec 18,Masala Chai,1,30,Cash
B22313,15-04-2026,8,Connaught Place,Poha,1,50,UPI
B30861,26-06-2026,12,Karol Bagh, Iced Tea,1,80,UPI
B23757,27-04-2026,8,Connaught Place,Cold Coffee,1,90,Card
B10191,02-01-2026,15,Noida Sec 18,Cold Coffee,1,90,UPI
B20802,02-04-2026,20,Karol Bagh,Samosa,1,25,Cash
B21020,04-04-2026,17,Karol Bagh,Cold Coffee,1,90,UPI
B13044,26-01-2026,8,Karol Bagh,Green Tea,2,40,UPI
B28432,05-06-2026,11,Karol Bagh,Adrak Chai,2,35,UPI
B11481,13-01-2026,16,Noida Sec 18,Kulhad Chai,2,50,UPI
B15452,16-02-2026,12,Karol Bagh,Adrak Chai,1,35,UPI
B17669,07-03-2026,15,Connaught Place,Bun Maska,1,40,Cash
B10920,09-01-2026,9,Connaught Place,Elaichi Chai,1,40,UPI
B30372,22-06-2026,10,Connaught Place,Adrak Chai,1,35,UPI
B16963,01-03-2026,16,Connaught Place,Filter Coffee,1,60,UPI
B12154,19-01-2026,13,Karol Bagh,Elaichi Chai,1,40,UPI
B17916,09-03-2026,10,Karol Bagh,Elaichi Chai,2,40,UPI
B14229,06-02-2026,19,Connaught Place,Elaichi Chai,1,40,UPI
B19282,21-03-2026,21,Connaught Place,Poha,1,50,UPI
B17503,06-03-2026,10,Connaught Place,Masala Chai,1,30,UPI
B18912,17-03-2026,11,Karol Bagh, Vada Pav,1,35,Cash
B30251,21-06-2026,16,Connaught Place,Iced Tea,2,80,UPI
B19407,21-03-2026,17,Noida Sec 18,Samosa,2,25,Cash
B24723,05-05-2026,8,Connaught Place,Samosa,1,25,Card
B30033,19-06-2026,9,Karol Bagh,Masala Chai,1,30,UPI
B30288,21-06-2026,15,Karol Bagh,Kulhad Chai,2,50,UPI
B20029,27-03-2026,11,Connaught Place,Fresh Lime Soda,2,60,UPI
B28202,03-06-2026,11,Karol Bagh,Masala Chai,1,30,Cash
B27755,30-05-2026,22,Karol Bagh,Vada Pav,1,35,UPI
B10420,04-01-2026,16,Karol Bagh,Aloo Patty,1,30,Cash
B10871,08-01-2026,15,Noida Sec 18,Samosa,1,25,UPI
B14660,09-02-2026,8,Karol Bagh,Iced Tea,2,80,Cash
B24702,05-05-2026,11,Connaught Place,Filter Coffee,1,60,UPI
B28565,06-06-2026,18,Karol Bagh,Aloo Patty,1,30,UPI
B18148,11-03-2026,8,Karol Bagh,Green Tea,2,40,UPI
B30519,23-06-2026,14,Karol Bagh,Masala Chai,1,30,UPI
B29851,17-06-2026,8,Karol Bagh,Poha,1,50,UPI
B16587,26-02-2026,12,Connaught Place,Green Tea,1,40,UPI
B16765,27-02-2026,11,Karol Bagh,Filter Coffee,2,60,UPI
B23846,28-04-2026,19,Connaught Place,Cold Coffee,1,90,
B16732,27-02-2026,10,Connaught Place,Masala Chai,1,30,Cash
B22586,17-04-2026,22,Noida Sec 18,Green Tea,1,40,UPI
B15632,18-02-2026,8,Connaught Place,Elaichi Chai,1,40,Cash
B25075,08-05-2026,19,Connaught Place,Vada Pav,1,35,Cash
B25739,13-05-2026,21,Karol Bagh,Iced Tea,1,80,UPI
B13180,27-01-2026,13,Noida Sec 18,Iced Tea,1,80,Card
B11264,12-01-2026,19,Connaught Place,Green Tea,2,40,UPI
B18189,11-03-2026,22,Noida Sec 18,Masala Chai,1,30,Cash
B21965,12-04-2026,17,Karol Bagh,Iced Tea,2,80,Cash
B26704,21-05-2026,8,Karol Bagh,Kulhad Chai,1,50,UPI
B29166,11-06-2026,9,Noida Sec 18,Filter Coffee,2,60,Card
B21017,04-04-2026,22,Karol Bagh,Elaichi Chai,1,40,
B30982,27-06-2026,12,Karol Bagh,Masala Chai,1,30,Card
B18255,12-03-2026,8,Karol Bagh,Filter Coffee,1,60,UPI
B15620,18-02-2026,18,Connaught Place,Vada Pav,1,35,Cash
B13644,01-02-2026,19,Connaught Place,Kulhad Chai,2,50,Card
B10757,07-01-2026,10,Karol Bagh,Fresh Lime Soda,1,60,UPI
B22779,19-04-2026,8,Connaught Place,Cold Coffee,1,90,UPI
B10328,03-01-2026,17,Noida Sec 18,Elaichi Chai,1,40,Cash
B16610,26-02-2026,10,Connaught Place,Iced Tea,2,80,UPI
B30014,19-06-2026,10,Connaught Place,Maggi,1,60,UPI
B12035,18-01-2026,16,Karol Bagh,Elaichi Chai,1,40,Cash
B21810,11-04-2026,15,Connaught Place,Cold Coffee,2,90,UPI
B24448,03-05-2026,15,Connaught Place,Kulhad Chai,1,50,UPI
B23379,24-04-2026,8,Connaught Place,Adrak Chai,1,35,UPI
B24246,01-05-2026,12,Karol Bagh,Iced Tea,1,80,Cash
B29588,15-06-2026,11,Noida Sec 18,Iced Tea,2,80,Cash
B28218,03-06-2026,9,Noida Sec 18,VADA PAV,1,35,UPI
B24992,07-05-2026,17,Connaught Place,Elaichi Chai,2,40,UPI
B17762,08-03-2026,18,Connaught Place,Iced Tea,1,80,UPI
B22815,19-04-2026,18,Karol Bagh,Vada Pav,1,35,UPI
B12227,20-01-2026,8,Connaught Place,Masala Chai,2,30,UPI
B20180,28-03-2026,18,Connaught Place,Masala Chai,1,30,UPI
B29641,16-06-2026,8,Connaught Place,Adrak Chai,1,35,Cash
B23374,24-04-2026,10,Connaught Place,Adrak Chai,2,35,UPI
B13206,28-01-2026,8,Connaught Place,Poha,-1,50,UPI
B23459,25-04-2026,20,Connaught Place,Green Tea,2,40,UPI
B24276,01-05-2026,8,Noida Sec 18,Green Tea,2,40,UPI
B12159,19-01-2026,10,Karol Bagh,Samosa,1,25,UPI
B13445,30-01-2026,16,Connaught Place,Maggi,1,60,UPI
B15791,19-02-2026,18,Karol Bagh,Kulhad Chai,1,50,UPI
B29541,15-06-2026,8,Connaught Place,Iced Tea,1,80,Cash
B18043,10-03-2026,11,Karol Bagh,Samosa,1,25,UPI
B15203,14-02-2026,19,Karol Bagh,Maggi,1,60,Card
B13375,29-01-2026,17,Karol Bagh,Iced Tea,1,80,Cash
B27696,30-05-2026,18,Connaught Place,Masala Chai,1,30,UPI
B10901,08-01-2026,9,Noida Sec 18,Fresh Lime Soda,2,60,Cash
B19885,25-03-2026,13,Noida Sec 18,Aloo Patty,1,30,UPI
B16277,23-02-2026,17,Karol Bagh,Vada Pav,1,35,UPI
B21717,10-04-2026,8,Connaught Place,Adrak Chai,1,35,Cash
B25431,11-05-2026,18,Connaught Place,Poha,1,50,UPI
B11241,12-01-2026,20,Connaught Place,Fresh Lime Soda,1,60,UPI
B25010,07-05-2026,8,Karol Bagh,Poha,1,50,Cash
B12592,23-01-2026,8,Connaught Place,Masala Chai,2,30,Card
B11558,14-01-2026,18,Karol Bagh,Adrak Chai,1,35,UPI
B31237,29-06-2026,20,Noida Sec 18,Iced Tea,1,80,Cash
B15097,13-02-2026,8,Karol Bagh,Poha,1,50,Card
B26825,22-05-2026,19,Noida Sec 18,Bun Maska,1,40,Cash
B27496,28-05-2026,16,Connaught Place,Iced Tea,1,80,UPI
B24077,30-04-2026,8,Connaught Place,Vada Pav,2,35,UPI
B30734,25-06-2026,9,Karol Bagh,Maggi,2,60,UPI
B26276,18-05-2026,10,Connaught Place,Maggi,1,60,UPI
B24170,30-04-2026,17,Noida Sec 18,Cold Coffee,2,90,UPI
B27731,30-05-2026,20,Karol Bagh,Masala Chai,1,30,UPI
B17374,04-03-2026,18,Noida Sec 18,Bun Maska,1,40,UPI
B29343,13-06-2026,19,Karol Bagh,Iced Tea,1,80,UPI
B25595,12-05-2026,16,Karol Bagh,Green Tea,1,40,UPI
B25303,10-05-2026,22,Connaught Place,Adrak Chai,2,35,UPI
B27074,24-05-2026,14,Karol Bagh,Iced Tea,1,80,UPI
B21128,05-04-2026,20,Connaught Place,Masala Chai,2,30,UPI
B10961,09-01-2026,8,Karol Bagh,Aloo Patty,1,30,Cash
B21719,10-04-2026,14,Connaught Place,Cold Coffee,1,90,UPI
B27147,25-05-2026,10,Connaught Place,Cold Coffee,1,90,UPI
B31271,30-06-2026,8,Connaught Place,Adrak Chai,1,35,Cash
B23082,21-04-2026,12,Noida Sec 18,Cold Coffee,1,90,Cash
B21574,09-04-2026,22,Connaught Place,Fresh Lime Soda,1,60,UPI
B19166,19-03-2026,8,Noida Sec 18,Elaichi Chai,1,40,UPI
B26644,21-05-2026,10,Connaught Place,Adrak Chai,-1,35,Cash
B20836,02-04-2026,10,Noida Sec 18,Fresh Lime Soda,1,60,UPI
B28919,09-06-2026,12,Noida Sec 18,Kulhad Chai,1,50,UPI
B21094,05-04-2026,20,Connaught Place,Masala Chai,1,30,UPI
B27776,30-05-2026,17,Karol Bagh,Masala Chai,1,30,UPI
B22743,19-04-2026,21,Connaught Place,Filter Coffee,1,60,UPI
B21150,05-04-2026,19,Karol Bagh,Vada Pav,1,35,UPI
B17628,07-03-2026,18,Connaught Place,Fresh Lime Soda,1,60,Cash
B27802,31-05-2026,18,Connaught Place,Iced Tea,2,80,UPI
B24652,04-05-2026,11,Noida Sec 18,Masala Chai,1,30,Cash
B18499,14-03-2026,13,Connaught Place,Masala Chai,1,30,UPI
B29396,14-06-2026,15,Connaught Place,Bun Maska,1,40,UPI
B18434,13-03-2026,13,Karol Bagh,Poha,1,50,Cash
B22254,14-04-2026,10,Noida Sec 18,Adrak Chai,1,35,UPI
B20028,27-03-2026,12,Connaught Place,Maggi,2,60,UPI
B21016,04-04-2026,22,Connaught Place,Fresh Lime Soda,2,60,UPI
B21310,06-04-2026,20,Noida Sec 18,Poha,1,50,UPI
B30243,21-06-2026,16,Connaught Place,Masala Chai,1,30,UPI
B12158,19-01-2026,16,Karol Bagh,Cold Coffee,1,90,UPI
B31095,28-06-2026,20,Karol Bagh,Samosa,2,25,UPI
B15406,16-02-2026,11,Connaught Place,Filter Coffee,1,60,Cash
B29458,14-06-2026,18,Karol Bagh,Cold Coffee,1,90,UPI
B29567,15-06-2026,16,Karol Bagh,Cold Coffee,1,90,Cash
B19684,24-03-2026,13,Connaught Place,Fresh Lime Soda,1,60,Cash
B23633,26-04-2026,13,Karol Bagh,Adrak Chai,1,35,Card
B27190,25-05-2026,14,Karol Bagh,adrak chai,1,35,UPI
B27776,30-05-2026,17,Karol Bagh,Cold Coffee,1,90,Cash
B15957,20-02-2026,8,Noida Sec 18,Masala Chai,1,30,UPI
B12658,23-01-2026,12,Noida Sec 18,elaichi chai,1,40,UPI
B12610,23-01-2026,11,Karol Bagh,Samosa,1,25,Cash
B17311,04-03-2026,10,Connaught Place,Bun Maska,1,40,Cash
B13802,02-02-2026,22,Connaught Place,Maggi,1,60,UPI
B28945,10-06-2026,14,Connaught Place,Vada Pav,1,35,UPI
B14523,08-02-2026,20,Karol Bagh,Samosa,1,25,UPI
B29542,15-06-2026,8,Connaught Place,Masala Chai,2,30,UPI
B20662,01-04-2026,9,Connaught Place,Masala Chai,1,30,Cash
B10369,04-01-2026,17,Connaught Place,Masala Chai,2,30,Cash
B21831,11-04-2026,15,Connaught Place,Paneer Sandwich,1,80,UPI
B20302,29-03-2026,16,Connaught Place,Adrak Chai,1,35,UPI
B14913,11-02-2026,8,Noida Sec 18,Elaichi Chai,1,40,UPI
B12758,24-01-2026,17,Karol Bagh,Masala Chai,2,30,Cash
B15382,15-02-2026,14,Noida Sec 18,Samosa,2,25,UPI
B13836,02-02-2026,10,Karol Bagh,Adrak Chai,2,35,UPI
B26680,21-05-2026,8,Karol Bagh,Elaichi Chai,1,40,UPI
B30350,22-06-2026,8,Connaught Place,Fresh Lime Soda,1,60,UPI
B21747,10-04-2026,11,Karol Bagh,MASALA CHAI,2,30,UPI
B30960,27-06-2026,14,Karol Bagh,Cold Coffee,2,90,UPI
B27426,27-05-2026,11,Karol Bagh,Vada Pav,2,35,UPI
B25458,11-05-2026,10,Connaught Place,Fresh Lime Soda,1,60,UPI
B25869,14-05-2026,8,Karol Bagh,Adrak Chai,1,35,UPI
B15615,18-02-2026,16,Connaught Place,Adrak Chai,1,35,UPI
B22516,17-04-2026,8,Connaught Place,Filter Coffee,1,60,Card
B21707,10-04-2026,10,Connaught Place,Elaichi Chai,2,40,UPI
B27220,25-05-2026,12,Noida Sec 18,Elaichi Chai,1,40,UPI
B28990,10-06-2026,16,Karol Bagh,Masala Chai,1,30,Cash
B14016,03-02-2026,11,Noida Sec 18,Bun Maska,1,40,UPI
B30844,26-06-2026,14,Karol Bagh,Masala Chai,1,30,Card
B18265,12-03-2026,11,Karol Bagh,Kulhad Chai,2,50,UPI
B15785,19-02-2026,16,Connaught Place,Vada Pav,1,35,UPI
B17517,06-03-2026,22,Connaught Place,Samosa,1,25,UPI
B22544,17-04-2026,10,Karol Bagh,Elaichi Chai,1,40,Cash
B29462,14-06-2026,15,Karol Bagh,Iced Tea,1,80,Cash
B12745,24-01-2026,20,Karol Bagh,Elaichi Chai,1,40,Card
B16441,24-02-2026,12,Noida Sec 18,ADRAK CHAI,1,35,UPI
B15136,13-02-2026,8,Noida Sec 18,Vada Pav,2,35,UPI
B25829,14-05-2026,18,Connaught Place,Samosa,1,25,Card
B26393,19-05-2026,8,Connaught Place,Masala Chai,1,30,UPI
B17860,09-03-2026,14,Connaught Place,Green Tea,1,40,UPI
B28161,03-06-2026,11,Connaught Place,Masala Chai,1,30,UPI
B18744,16-03-2026,8,Connaught Place,Masala Chai,2,30,UPI
B24752,05-05-2026,9,Karol Bagh,Iced Tea,1,80,UPI
B28421,05-06-2026,20,Karol Bagh,Cold Coffee,1,90,Card
B24221,01-05-2026,15,Connaught Place,Adrak Chai,1,35,Cash
B13573,31-01-2026,14,Connaught Place,Elaichi Chai,1,40,UPI
B13045,26-01-2026,12,Karol Bagh,Vada Pav,1,35,UPI
B17341,04-03-2026,13,Karol Bagh,Elaichi Chai,1,40,Card
B30721,25-06-2026,8,Karol Bagh,Cold Coffee,1,90,UPI
B11573,14-01-2026,9,Karol Bagh,Elaichi Chai,1,40,UPI
B13674,01-02-2026,16,Connaught Place,Fresh Lime Soda,1,60,UPI
B10418,04-01-2026,20,Karol Bagh,Cold Coffee,1,90,UPI
B19035,18-03-2026,16,Karol Bagh,Masala Chai,1,30,Cash
B23537,25-04-2026,18,Karol Bagh,Elaichi Chai,1,40,UPI
B12770,24-01-2026,15,Karol Bagh,Samosa,2,25,UPI
B15074,13-02-2026,18,Karol Bagh,Masala Chai,1,30,UPI
B30516,23-06-2026,18,Karol Bagh,Maggi,1,60,UPI
B27277,26-05-2026,10,Karol Bagh,Fresh Lime Soda,1,60,Cash
B29990,19-06-2026,19,Connaught Place,Kulhad Chai,1,50,UPI
B24309,01-05-2026,10,Noida Sec 18,Filter Coffee,1,60,UPI
B20485,30-03-2026,13,Noida Sec 18,Adrak Chai,1,35,Cash
B22714,18-04-2026,19,Noida Sec 18,Adrak Chai,1,35,UPI
B13554,31-01-2026,13,Connaught Place,Green Tea,1,40,UPI
B11876,17-01-2026,18,Connaught Place,Maggi,1,60,Cash
B21414,07-04-2026,10,Karol Bagh,Samosa,1,25,Cash
B23382,24-04-2026,8,Connaught Place,Masala Chai,1,30,Card
B19029,18-03-2026,8,Karol Bagh,Masala Chai,1,30,Cash
B14217,05-02-2026,10,Noida Sec 18,Elaichi Chai,1,40,Cash
B16356,24-02-2026,20,Connaught Place,Masala Chai,1,30,Cash
B11783,16-01-2026,8,Karol Bagh,Adrak Chai,1,35,UPI
B26743,22-05-2026,11,Connaught Place,Cold Coffee,1,90,UPI
B16200,22-02-2026,17,Karol Bagh,Masala Chai,-1,30,UPI
B25246,09-05-2026,19,Karol Bagh,Iced Tea,1,80,UPI
B23721,27-04-2026,11,Connaught Place,Adrak Chai,2,35,Cash
B24566,04-05-2026,10,Connaught Place,Masala Chai,1,30,UPI
B20273,29-03-2026,19,Connaught Place,Kulhad Chai,2,50,Cash
B11049,10-01-2026,15,Connaught Place,Fresh Lime Soda,2,60,UPI
B20608,31-03-2026,9,Noida Sec 18,Adrak Chai,2,35,UPI
B17729,07-03-2026,16,Noida Sec 18,Samosa,1,25,UPI
B29077,11-06-2026,13,Connaught Place,Cold Coffee,2,90,UPI
B26987,24-05-2026,18,Connaught Place,Adrak Chai,1,35,UPI
B16553,25-02-2026,22,Noida Sec 18,Adrak Chai,1,35,Cash
B23942,29-04-2026,10,Connaught Place,Filter Coffee,1,60,Card
B11121,10-01-2026,17,Noida Sec 18,Kulhad Chai,1,50,UPI
B16956,01-03-2026,16,Connaught Place,Masala Chai,1,30,Cash
B31096,28-06-2026,18,Karol Bagh,Kulhad Chai,2,50,UPI
B17868,09-03-2026,15,Connaught Place,masala chai,1,30,Cash
B29371,13-06-2026,20,Karol Bagh,Filter Coffee,1,60,UPI
B26983,24-05-2026,21,Connaught Place,Fresh Lime Soda,1,60,UPI
B19143,19-03-2026,8,Karol Bagh,Elaichi Chai,2,40,Cash
B20253,28-03-2026,12,Noida Sec 18,Kulhad Chai,2,50,Card
B22560,17-04-2026,14,Karol Bagh,Elaichi Chai,1,40,UPI
B10526,05-01-2026,17,Karol Bagh,Masala Chai,1,30,UPI
B24300,01-05-2026,8,Noida Sec 18,ELAICHI CHAI,1,40,Cash
B22763,19-04-2026,17,Connaught Place,Elaichi Chai,2,40,Card
B22018,12-04-2026,13,Noida Sec 18,Iced Tea,1,80,UPI
B28580,06-06-2026,22,Karol Bagh,Iced Tea,2,80,Cash
B17817,08-03-2026,17,Karol Bagh,Masala Chai,1,30,UPI
B31016,27-06-2026,11,Noida Sec 18,Cold Coffee,1,90,UPI
